Id,GoalieId,Player Name,LeagueId,TeamId,SubtotalForId,Season,isPlayoffs,GamesPlayed,Wins,Losses,OvertimeLosses,Minutes,PenaltyMinutes,Shutouts,GoalsAgainst,ShotsAgainst,Assists,EmptyGoalAgainst,PenaltyShotAttempts,Starts,Backups,PenaltyShotSaves
2010,100194,Peter Larson,2,19,,48,0,44,23,15,0,2332,4,3,108,933,1,0,12,44,0,40
2011,100197,Harry Carpet,2,23,,48,0,44,22,21,1,2599,4,1,132,1162,1,3,12,44,2,37
2012,100290,ZZBot Goalie,2,,,48,0,4,0,2,0,169,0,0,11,91,0,0,0,0,16,0
2013,100192,Aleksi O'Koivu-Volkova,2,22,,48,0,44,24,15,5,2647,6,2,109,1059,3,0,27,44,1,34
2014,100188,Mike Hunt,2,22,,48,0,5,1,2,1,269,0,0,14,135,0,0,6,4,46,3
2015,100279,Justin Willis,2,50,,48,0,9,5,2,0,458,0,1,20,184,0,1,0,7,30,0
2016,100185,Billy Sorokin,2,50,,48,0,44,28,12,3,2549,4,1,116,1073,2,1,18,43,7,41
2017,100297,Marques Brownlee,2,50,,48,0,2,0,0,0,25,0,0,1,10,0,0,0,0,13,0
2018,100294,Biz Nasty,2,52,,48,0,43,16,24,3,2511,0,0,136,1121,4,1,9,43,7,33
2019,100281,Mike McKorsy,2,52,,48,0,9,4,3,0,487,0,1,19,211,0,0,0,7,43,0
2020,100296,Knox Booth,2,18,,48,0,21,4,8,3,1084,4,0,47,433,1,0,3,16,34,5
2021,100290,ZZBot Goalie,2,17,2012,48,0,1,0,1,0,45,0,0,3,24,0,0,0,0,6,0
2022,100298,Malcolm Weekes,2,21,,48,0,45,13,27,4,2561,0,0,149,1138,2,1,19,44,6,32
2023,100290,ZZBot Goalie,2,19,2012,48,0,3,0,1,0,123,0,0,8,67,0,0,0,0,6,0
2024,100295,Nolan McMahon,2,23,,48,0,8,4,2,0,413,0,0,21,197,0,0,3,6,44,6
2601,100113,Richard C. Hocolate,3,26,,48,0,1,0,0,0,16,0,0,1,8,0,0,0,0,12,0
2602,100179,Johannes Leitner,3,36,,48,0,12,9,3,0,683,0,1,27,304,0,0,5,12,0,12
2603,100188,Mike Hunt,3,36,,48,0,1,0,0,0,43,0,0,3,25,0,0,0,0,12,0
2604,100166,Walter Hobbs,3,34,,48,0,11,7,3,0,594,0,2,26,283,0,0,0,10,2,0
2605,100145,Jay Bae,3,34,,48,0,3,1,1,0,125,0,0,7,55,0,1,0,2,10,0
2606,100157,Chris Partridge,3,33,,48,0,12,2,8,2,723,0,0,38,367,0,1,5,12,0,10
2607,100197,Harry Carpet,3,32,,48,0,9,1,6,0,444,0,0,26,220,0,0,0,7,5,0
2608,100170,Scottey Crawfling,3,32,,48,0,6,1,4,0,276,0,0,19,162,0,0,0,5,7,0
2609,100174,Geezus Kryyst,3,31,,48,0,7,5,1,0,398,2,0,15,196,0,0,0,6,6,0
2610,100148,Benjamin Blue,3,31,,48,0,6,4,1,1,322,2,0,19,171,0,0,0,6,6,0
2611,100147,Beaujeaux Biscuit,3,28,,48,0,12,11,1,0,719,0,1,20,337,1,0,0,12,0,0
2612,100198,Emiko Spector,3,53,,48,0,5,3,1,1,304,0,0,17,145,0,0,3,5,7,3
2613,100173,Aleister Cain,3,26,,48,0,12,9,3,0,704,0,1,27,336,0,1,0,12,0,0
2614,100185,Billy Sorokin,3,30,,48,0,12,6,5,1,713,2,0,41,407,0,0,0,12,0,0
2615,100200,Yuri Ushakov,3,30,,48,0,1,0,0,0,14,0,0,1,6,0,0,0,0,12,0
2616,100162,Tommy Tuck,3,29,,48,0,10,4,5,0,563,4,0,28,317,1,0,0,9,3,0
2617,100194,Peter Larson,3,29,,48,0,3,1,2,0,153,0,0,10,72,0,0,0,3,9,0
2618,100153,Evgueni Marmeladov,3,35,,48,0,2,0,0,0,82,0,0,1,49,0,1,0,0,12,0
2619,100192,Aleksi O'Koivu-Volkova,3,35,,48,0,12,4,7,1,644,2,0,49,417,1,0,3,12,0,12
2620,100168,Sebastien Primeau,3,25,,48,0,9,7,0,1,523,2,1,15,246,1,0,0,8,4,0
2621,100178,Kata Vilde,3,25,,48,0,4,1,2,1,204,0,0,17,112,0,0,0,4,8,0
2622,100189,Tibuk Soonika,3,54,,48,0,10,3,7,0,565,2,0,34,330,0,1,0,10,2,0
2623,100295,Nolan McMahon,3,54,,48,0,3,0,1,1,156,0,0,10,91,0,0,0,2,10,0
2624,100181,Patrice Nadeau,3,53,,48,0,7,0,6,1,420,0,0,28,268,0,0,0,7,5,0
2625,100182,Cedric Robinson,3,56,,48,0,12,5,6,1,718,2,0,36,388,0,0,0,12,0,0
1251,100147,Beaujeaux Biscuit,1,6,,48,0,44,26,16,2,2651,0,2,121,1385,5,1,15,44,6,41
1252,100197,Harry Carpet,1,10,,48,0,5,4,1,0,304,0,0,16,149,0,0,4,5,0,5
1253,100117,Michael McFadden,1,10,,48,0,44,21,16,7,2674,0,3,131,1416,3,3,22,44,6,22
1254,100169,Steven Moore,1,10,,48,0,1,0,0,1,65,0,0,3,45,0,0,5,1,44,1
1255,100166,Walter Hobbs,1,1,,48,0,43,20,20,3,2570,2,1,130,1350,2,2,10,43,7,34
1256,100177,Reece Artois,1,1,,48,0,8,3,2,2,452,2,1,20,251,2,1,7,7,43,4
1257,100172,Willis Vincent,1,6,,48,0,1,1,0,0,61,0,0,6,43,0,0,0,1,32,0
1258,100148,Benjamin Blue,1,44,,48,0,44,27,10,7,2673,2,2,124,1537,4,1,15,44,6,29
1259,100157,Chris Partridge,1,8,,48,0,43,23,17,3,2534,2,1,123,1252,3,0,7,43,7,31
1260,100181,Patrice Nadeau,1,8,,48,0,10,5,2,0,472,0,1,20,234,0,0,0,7,43,0
1261,100173,Aleister Cain,1,45,,48,0,44,25,14,5,2666,6,3,118,1311,1,2,20,44,6,22
2355,100199,Kasperi Braulin,2,17,,48,1,19,12,5,2,1087,0,1,46,420,2,0,0,19,0,0
2356,100189,Tibuk Soonika,2,24,,48,1,18,11,4,3,1092,2,1,48,454,0,0,0,18,0,0
2357,100289,Patrick Niederreiter,2,24,,48,1,2,0,0,0,35,0,0,2,21,0,0,0,0,18,0
2358,100293,Colt Beckett,2,19,,48,1,4,0,0,0,90,2,0,5,58,0,0,0,0,12,0
2359,100194,Peter Larson,2,19,,48,1,12,5,6,1,647,2,0,37,338,0,0,0,12,0,0
2360,100296,Knox Booth,2,18,,48,1,6,2,3,1,364,0,0,15,161,0,0,0,6,0,0
2361,100198,Emiko Spector,2,15,,48,1,7,3,3,1,436,2,1,20,190,0,0,0,7,0,0
2362,100183,Casimir Stevens,2,17,,48,1,2,0,0,0,74,0,0,3,39,0,0,0,0,19,0
2363,100281,Mike McKorsy,2,52,,48,1,2,0,1,0,67,0,0,4,33,0,0,0,0,16,0
2364,100298,Malcolm Weekes,2,21,,48,1,6,2,4,0,358,0,0,18,157,0,0,0,6,0,0
2365,100197,Harry Carpet,2,23,,48,1,12,6,5,1,746,0,0,33,274,0,1,0,12,0,0
2366,100192,Aleksi O'Koivu-Volkova,2,22,,48,1,7,3,4,0,428,0,0,26,193,0,0,0,7,0,0
2367,100185,Billy Sorokin,2,50,,48,1,5,1,3,1,303,0,0,16,132,1,0,0,5,0,0
2368,100294,Biz Nasty,2,52,,48,1,16,9,6,0,902,0,0,42,367,1,1,0,16,0,0
2735,100173,Aleister Cain,3,26,,48,1,3,2,1,0,200,0,0,8,108,0,0,0,3,0,0
2736,100179,Johannes Leitner,3,36,,48,1,1,0,0,1,80,0,0,4,39,0,0,0,1,0,0
2737,100166,Walter Hobbs,3,34,,48,1,1,0,1,0,60,2,0,3,40,0,0,0,1,0,0
2738,100174,Geezus Kryyst,3,31,,48,1,2,1,1,0,120,2,0,5,67,0,0,0,2,0,0
2739,100168,Sebastien Primeau,3,25,,48,1,3,3,0,0,181,0,0,6,99,0,0,0,3,0,0
2740,100185,Billy Sorokin,3,30,,48,1,1,0,1,0,59,0,0,5,37,1,0,0,1,0,0
2741,100147,Beaujeaux Biscuit,3,28,,48,1,2,1,0,1,121,0,0,7,63,0,0,0,2,0,0
2742,100162,Tommy Tuck,3,29,,48,1,1,0,0,1,60,0,0,3,23,0,0,0,1,0,0
1262,100167,Julian O'Sullivan,1,45,,48,0,6,5,1,0,360,4,0,12,171,1,0,0,6,44,0
1263,100195,Matthew Guzman,1,44,,48,0,5,0,2,3,308,0,0,22,153,0,0,2,5,43,2
1264,100179,Johannes Leitner,1,12,,48,0,44,21,21,2,2678,2,1,141,1483,3,2,27,44,6,33
1265,100199,Kasperi Braulin,1,6,,48,0,5,3,1,1,304,0,0,16,143,0,0,2,5,12,2
1266,100198,Emiko Spector,1,44,,48,0,1,1,0,0,60,0,0,1,18,0,0,0,1,1,0
1463,100158,Cedric Moreau,1,14,,48,1,19,10,6,3,1192,2,2,49,625,0,0,0,19,0,0
1464,100147,Beaujeaux Biscuit,1,6,,48,1,10,5,3,2,614,2,1,31,347,1,0,0,10,0,0
1465,100175,Kyle Davis,1,13,,48,1,2,0,0,1,78,0,0,4,32,0,0,0,0,22,0
1466,100178,Kata Vilde,1,9,,48,1,11,6,4,1,716,0,0,32,381,1,0,0,11,0,0
1467,100162,Tommy Tuck,1,3,,48,1,5,1,3,1,317,0,0,17,162,0,0,0,5,0,0
1468,100182,Cedric Robinson,1,13,,48,1,22,16,4,1,1299,0,4,53,668,1,1,0,22,0,0
1469,100173,Aleister Cain,1,45,,48,1,13,7,5,1,819,0,1,37,422,0,0,0,13,0,0
1470,100157,Chris Partridge,1,8,,48,1,6,2,2,2,380,0,0,11,200,0,0,0,6,0,0
1471,100148,Benjamin Blue,1,44,,48,1,7,3,4,0,428,0,1,25,267,0,0,0,7,0,0
1472,100117,Michael McFadden,1,10,,48,1,4,0,3,1,240,0,0,19,152,0,0,0,4,0,0
1473,100174,Geezus Kryyst,1,7,,48,1,5,1,4,0,300,0,0,18,149,0,0,0,5,0,0
2765,100279,Justin Willis,1,14,,49,0,7,3,3,1,427,0,1,22,196,0,0,3,7,43,5
2766,100170,Scottey Crawfling,1,4,,49,0,26,14,3,0,1189,4,2,41,625,0,1,0,14,36,0
2767,100193,Eddy Ask Jr.,1,11,,49,0,6,2,3,1,360,0,0,19,173,0,1,0,6,44,0
2768,100153,Evgueni Marmeladov,1,11,,49,0,44,19,16,9,2681,6,1,135,1425,1,0,25,44,6,28
2769,100192,Aleksi O'Koivu-Volkova,1,7,,49,0,6,0,6,0,359,0,0,20,197,0,1,0,6,44,0
2770,100174,Geezus Kryyst,1,7,,49,0,44,19,21,4,2664,10,1,142,1453,2,3,27,44,6,31
2771,100186,Mark Stewart,1,3,,49,0,5,1,4,0,304,0,0,20,166,0,0,5,5,45,3
2772,100194,Peter Larson,1,4,,49,0,36,19,12,2,1828,0,2,93,967,0,0,9,36,14,16
2773,100162,Tommy Tuck,1,3,,49,0,44,24,18,2,2681,0,0,146,1411,1,1,28,44,5,35
2774,100185,Billy Sorokin,1,43,,49,0,6,1,5,0,359,0,0,28,205,0,1,0,6,44,0
2775,100189,Tibuk Soonika,1,43,,49,0,44,21,20,3,2657,4,0,139,1442,1,2,11,44,6,24
2776,100113,Richard C. Hocolate,1,9,,49,0,6,3,3,0,362,0,0,24,218,0,1,0,6,44,0
2777,100178,Kata Vilde,1,9,,49,0,44,31,10,3,2673,2,3,117,1399,3,2,20,44,6,33
2778,100282,Lee Marshall,1,13,,49,0,11,1,4,0,340,0,0,27,191,0,1,0,6,44,0
2779,100182,Cedric Robinson,1,13,,49,0,48,25,15,5,2687,6,4,113,1337,0,0,32,44,6,30
2780,100294,Biz Nasty,1,3,,49,0,1,1,0,0,62,0,0,3,33,1,0,0,1,0,0
2781,100168,Sebastien Primeau,1,2,,49,0,45,21,20,3,2676,6,4,127,1410,0,2,15,44,6,32
2782,100190,Vivian Leblanc,1,14,,49,0,43,19,15,9,2616,0,3,126,1372,1,0,22,43,7,31
2783,100179,Johannes Leitner,1,12,,49,0,44,31,11,2,2675,0,6,97,1318,0,1,26,44,6,34
2812,100288,Michal Burzawa,2,17,,49,0,14,2,3,2,514,0,1,36,213,0,0,8,9,41,7
2813,100297,Marques Brownlee,2,50,,49,0,18,4,9,2,844,0,0,52,383,1,0,9,15,35,10
2814,100199,Kasperi Braulin,2,17,,49,0,42,24,15,2,2369,0,2,105,972,3,1,19,41,4,35
2815,100289,Patrick Niederreiter,2,24,,49,0,32,13,15,4,1884,2,1,99,792,1,0,35,31,13,24
2816,100188,Mike Hunt,2,22,,49,0,39,19,13,5,2199,6,4,103,1015,0,0,23,39,11,25
2817,100295,Nolan McMahon,2,23,,49,0,28,12,13,2,1639,0,1,93,753,3,1,7,28,22,16
2818,100291,Alexander Thorstrom,2,21,,49,0,44,24,15,5,2610,0,2,124,1061,2,0,24,44,6,31
2819,100293,Colt Beckett,2,19,,49,0,15,2,5,0,605,2,0,30,278,0,0,0,6,44,0
2820,100285,Low Temp,2,18,,49,0,10,2,4,1,446,2,0,20,199,1,0,0,6,44,0
2821,100294,Biz Nasty,2,52,,49,0,44,25,13,6,2684,6,0,114,1131,0,3,27,44,6,34
2822,100296,Knox Booth,2,18,,49,0,45,20,14,9,2606,4,3,128,1041,1,0,31,44,6,33
2823,100198,Emiko Spector,2,15,,49,0,42,25,12,5,2511,4,6,106,989,1,0,10,42,6,13
2824,100308,Shiqa Vitalievich,2,50,,49,0,40,20,13,2,2201,2,0,112,945,1,0,13,35,15,30
2825,100302,Tobias Lindeman,2,24,,49,0,11,4,5,1,626,0,0,33,257,0,0,3,10,20,10
2826,100303,Ian Venables,2,19,,49,0,44,19,20,4,2437,4,1,127,954,3,0,28,44,6,36
2827,100309,Jeffery Thompson,2,15,,49,0,9,6,1,1,491,0,0,32,192,0,0,2,8,42,4
2828,100307,Mitchell Maverick,2,22,,49,0,16,5,7,1,840,0,0,41,372,0,0,7,11,39,6
2829,100305,Rob Blake,2,21,,49,0,9,4,1,1,432,0,0,20,176,1,0,4,6,44,3
2830,100304,Monty Montgomery,2,52,,49,0,6,1,2,3,371,4,0,19,144,0,0,5,6,44,2
2831,100306,Markus Tegernako,2,23,,49,0,24,14,8,1,1393,2,0,70,672,0,2,21,22,28,19
2850,100173,Aleister Cain,3,26,,49,0,10,6,2,1,569,0,2,22,272,1,0,2,10,2,0
2851,100179,Johannes Leitner,3,36,,49,0,12,5,7,0,715,0,1,34,317,0,2,6,12,0,8
2852,100188,Mike Hunt,3,36,,49,0,1,0,0,0,11,0,0,1,7,0,0,0,0,12,0
2853,100145,Jay Bae,3,34,,49,0,1,0,0,0,24,2,0,0,13,0,0,0,0,12,0
2854,100166,Walter Hobbs,3,34,,49,0,12,6,4,2,705,0,0,30,375,0,1,6,12,0,8
2855,100197,Harry Carpet,3,32,,49,0,12,6,6,0,735,0,0,37,431,0,0,9,12,0,11
2856,100174,Geezus Kryyst,3,31,,49,0,6,4,2,0,368,0,0,13,160,0,0,6,6,6,6
2857,100148,Benjamin Blue,3,31,,49,0,6,4,2,0,365,0,0,17,165,0,0,0,6,6,0
2858,100182,Cedric Robinson,3,56,,49,0,12,6,5,1,718,4,0,42,402,0,1,0,12,0,0
2859,100147,Beaujeaux Biscuit,3,28,,49,0,12,3,4,4,657,0,1,30,317,0,0,12,12,0,7
2860,100167,Julian O'Sullivan,3,28,,49,0,2,0,1,0,81,0,0,5,48,0,0,0,0,12,0
2861,100190,Vivian Leblanc,3,26,,49,0,3,1,1,1,160,0,0,5,70,0,0,2,2,10,1
2862,100185,Billy Sorokin,3,30,,49,0,12,8,4,0,689,2,0,36,433,1,0,0,12,0,0
2863,100200,Yuri Ushakov,3,30,,49,0,1,0,0,0,30,0,0,4,19,0,0,0,0,12,0
2864,100162,Tommy Tuck,3,29,,49,0,9,7,1,1,554,0,0,24,280,2,1,8,9,3,8
2865,100194,Peter Larson,3,29,,49,0,3,1,2,0,179,0,0,13,99,0,1,0,3,9,0
2866,100308,Shiqa Vitalievich,3,35,,49,0,3,1,1,0,171,0,0,7,78,0,0,0,2,10,0
2867,100192,Aleksi O'Koivu-Volkova,3,35,,49,0,10,5,3,2,555,0,1,32,277,1,0,6,10,2,5
2868,100178,Kata Vilde,3,25,,49,0,10,6,3,0,543,0,0,20,271,1,0,4,9,3,9
2869,100168,Sebastien Primeau,3,25,,49,0,4,0,3,0,181,2,0,12,112,0,0,0,3,9,0
2870,100189,Tibuk Soonika,3,54,,49,0,9,5,2,2,560,0,0,31,340,0,0,8,9,3,8
2871,100306,Markus Tegernako,3,54,,49,0,3,1,2,0,180,2,0,11,80,0,0,0,3,9,0
2872,100157,Chris Partridge,3,59,,49,0,11,7,4,0,662,4,0,27,326,0,1,2,11,1,11
2873,100181,Patrice Nadeau,3,58,,49,0,12,2,8,2,649,4,0,41,379,0,1,12,12,0,8
2874,100296,Knox Booth,3,59,,49,0,1,0,0,1,65,0,0,1,32,0,0,4,1,11,1
2875,100310,Gritty Saosin,3,58,,49,0,3,0,0,0,84,0,0,4,62,0,0,0,0,12,0
2784,100184,Mark McFleury,1,2,,49,0,6,2,4,0,341,0,0,25,217,0,0,5,6,44,6
2785,100147,Beaujeaux Biscuit,1,6,,49,0,44,26,13,5,2666,4,5,119,1343,0,1,22,44,6,30
2786,100199,Kasperi Braulin,1,6,,49,0,4,3,1,0,240,2,0,7,116,0,0,0,4,0,0
2787,100169,Steven Moore,1,10,,49,0,6,3,3,0,364,0,0,27,192,0,1,6,6,44,4
2788,100197,Harry Carpet,1,10,,49,0,44,18,24,2,2659,4,2,148,1543,4,2,20,44,6,31
2789,100177,Reece Artois,1,1,,49,0,9,3,4,2,533,0,0,32,274,0,1,5,9,34,7
2790,100289,Patrick Niederreiter,1,1,,49,0,7,3,3,1,430,0,0,22,261,1,0,4,7,0,5
2791,100172,Willis Vincent,1,6,,49,0,2,1,1,0,119,0,0,8,62,0,0,0,2,44,0
2792,100187,Friedrich Schmidt,1,44,,49,0,6,2,3,1,360,0,0,28,197,0,0,0,6,44,0
2793,100148,Benjamin Blue,1,44,,49,0,44,21,17,6,2682,6,0,141,1528,1,3,27,44,6,33
2794,100157,Chris Partridge,1,8,,49,0,37,12,19,4,2143,4,0,122,1117,0,1,20,35,15,24
2795,100181,Patrice Nadeau,1,8,,49,0,16,8,7,0,892,2,1,42,468,1,0,4,15,35,11
2832,100199,Kasperi Braulin,2,17,,49,1,5,1,4,0,273,0,0,17,101,0,0,0,5,0,0
2833,100302,Tobias Lindeman,2,24,,49,1,1,0,0,0,23,0,0,1,15,0,0,0,0,7,0
2834,100289,Patrick Niederreiter,2,24,,49,1,7,3,3,1,427,0,0,21,188,0,0,0,7,0,0
2835,100293,Colt Beckett,2,19,,49,1,2,0,1,0,82,0,0,3,37,0,0,0,0,13,0
2836,100303,Ian Venables,2,19,,49,1,13,6,4,2,717,0,0,35,348,1,1,0,13,0,0
2837,100285,Low Temp,2,18,,49,1,1,0,0,0,28,0,0,0,11,0,0,0,0,7,0
2838,100296,Knox Booth,2,18,,49,1,7,3,4,0,392,0,0,23,179,1,0,0,7,0,0
2839,100309,Jeffery Thompson,2,15,,49,1,1,0,0,0,22,0,0,0,5,0,0,0,0,11,0
2840,100198,Emiko Spector,2,15,,49,1,11,5,3,3,695,0,1,33,264,0,0,0,11,0,0
2841,100288,Michal Burzawa,2,17,,49,1,1,0,0,0,24,0,0,0,6,0,0,0,0,5,0
2842,100294,Biz Nasty,2,52,,49,1,7,3,4,0,383,0,0,19,151,2,0,0,7,0,0
2843,100291,Alexander Thorstrom,2,21,,49,1,17,9,7,1,1024,2,0,44,427,1,1,0,17,0,0
2844,100306,Markus Tegernako,2,23,,49,1,11,6,5,0,659,0,2,27,291,1,1,0,11,0,0
2845,100188,Mike Hunt,2,22,,49,1,16,12,2,2,1000,0,1,41,475,1,0,0,16,1,0
2846,100307,Mitchell Maverick,2,22,,49,1,1,0,1,0,60,0,0,5,30,0,0,0,1,16,0
2847,100297,Marques Brownlee,2,50,,49,1,3,0,0,0,76,0,0,1,38,0,0,0,0,13,0
2848,100308,Shiqa Vitalievich,2,50,,49,1,13,6,6,1,735,0,0,38,380,0,0,0,13,0,0
2849,100304,Monty Montgomery,2,52,,49,1,2,0,0,0,38,0,0,0,18,0,0,0,0,7,0
3815,100199,Kasperi Braulin,2,17,,50,0,37,14,17,4,2039,0,0,108,943,0,0,13,34,16,26
3816,100297,Marques Brownlee,2,50,,50,0,22,7,7,3,1099,0,1,64,537,1,0,7,15,35,11
3817,100306,Markus Tegernako,2,23,,50,0,46,23,19,2,2545,0,2,120,1039,2,1,14,44,6,38
3818,100289,Patrick Niederreiter,2,24,,50,0,33,16,13,3,1927,2,3,91,838,2,0,13,33,10,28
3819,100305,Rob Blake,2,21,,50,0,8,2,4,0,352,0,0,23,164,1,0,0,5,6,0
3820,100302,Tobias Lindeman,2,24,,50,0,7,3,3,1,422,2,0,23,208,0,1,2,7,12,4
3821,100304,Monty Montgomery,2,52,,50,0,21,4,11,3,1029,4,0,62,485,2,1,11,17,33,11
3822,100294,Biz Nasty,2,52,,50,0,36,15,16,1,2000,8,3,106,900,0,1,16,33,17,27
3823,100291,Alexander Thorstrom,2,,,50,0,16,6,7,0,818,0,1,37,382,0,1,0,13,37,0
3824,100308,Shiqa Vitalievich,2,18,,50,0,9,2,3,0,356,0,0,24,185,0,0,0,6,44,0
3825,100198,Emiko Spector,2,18,,50,0,44,28,15,1,2589,0,2,101,1030,2,0,17,44,0,41
3826,100303,Ian Venables,2,19,,50,0,47,24,16,2,2487,0,5,131,1117,3,1,6,44,6,29
3827,101303,White Goodman,2,17,,50,0,22,9,5,1,990,0,0,49,396,0,0,3,16,34,11
3828,100295,Nolan McMahon,2,1058,,50,0,44,25,10,3,2362,2,3,122,1033,3,1,9,44,6,29
3829,101305,Abroop Dhami,2,24,,50,0,12,7,4,0,659,0,0,36,272,0,0,0,10,21,0
3830,101304,Oleg Igorevich Burov,2,19,,50,0,2,1,0,0,99,0,0,3,35,0,0,0,1,5,0
3831,101310,Mike Hroch,2,1058,,50,0,14,3,8,1,657,0,0,41,291,0,1,6,6,44,4
3832,101309,Elizabeth Doyle,2,50,,50,0,37,16,16,1,1919,0,0,112,909,0,0,4,35,15,26
3833,100291,Alexander Thorstrom,2,15,3823,50,0,11,5,6,0,619,0,1,30,287,0,1,0,11,0,0
3834,101308,Steven Vassallo,2,23,,50,0,12,2,2,2,492,0,0,23,161,3,0,7,6,40,4
3835,100291,Alexander Thorstrom,2,21,3823,50,0,5,1,1,0,200,0,0,7,95,0,0,0,2,37,0
3836,101306,Elle Rush,2,15,,50,0,36,16,11,6,2033,0,2,120,904,2,0,15,34,16,18
3837,101307,Luca Del Vecchio,2,21,,50,0,44,20,19,3,2466,0,2,133,1054,1,0,13,43,7,36
3838,100199,Kasperi Braulin,2,17,,50,1,2,0,0,0,29,0,0,2,12,0,0,0,0,10,0
3839,101305,Abroop Dhami,2,24,,50,1,2,0,1,0,59,0,0,1,40,0,1,0,0,6,0
3840,100289,Patrick Niederreiter,2,24,,50,1,6,2,2,1,331,0,0,22,181,0,0,0,6,0,0
3841,100303,Ian Venables,2,19,,50,1,11,7,4,0,661,0,1,30,299,0,1,0,11,0,0
3842,101310,Mike Hroch,2,1058,,50,1,1,0,0,0,53,0,0,2,28,0,0,0,0,18,0
3843,100295,Nolan McMahon,2,1058,,50,1,18,12,4,2,1030,2,2,40,438,1,0,0,18,0,0
3844,100198,Emiko Spector,2,18,,50,1,17,10,7,0,1004,0,0,44,432,1,1,0,17,0,0
3845,100308,Shiqa Vitalievich,2,18,,50,1,1,0,0,0,16,0,0,1,7,0,0,0,0,17,0
3846,101303,White Goodman,2,17,,50,1,10,4,6,0,576,0,0,32,266,0,0,0,10,0,0
3847,100304,Monty Montgomery,2,52,,50,1,1,0,1,0,59,0,0,2,20,1,0,0,1,5,0
3848,100294,Biz Nasty,2,52,,50,1,5,2,2,1,306,0,0,17,159,0,0,0,5,1,0
3849,101307,Luca Del Vecchio,2,21,,50,1,6,2,2,2,416,0,0,18,150,0,0,0,6,0,0
3850,101308,Steven Vassallo,2,23,,50,1,2,0,0,0,69,0,0,5,32,0,0,0,0,5,0
3851,100306,Markus Tegernako,2,23,,50,1,5,1,4,0,231,0,0,17,141,0,0,0,5,0,0
3852,100297,Marques Brownlee,2,50,,50,1,2,0,0,0,59,0,0,1,24,0,0,0,0,13,0
3853,101309,Elizabeth Doyle,2,50,,50,1,13,7,6,0,777,2,0,40,389,0,0,0,13,0,0
3854,100291,Alexander Thorstrom,2,15,,50,1,10,4,4,2,630,2,0,34,286,0,0,0,10,0,0
2796,100167,Julian O'Sullivan,1,45,,49,0,6,2,3,1,368,0,0,21,176,0,1,2,6,44,3
2797,100173,Aleister Cain,1,45,,49,0,44,25,14,5,2682,0,4,120,1278,1,2,15,44,6,26
2798,100166,Walter Hobbs,1,1,,49,0,35,13,19,2,2072,8,1,106,1154,2,3,9,34,16,23
2799,100159,Ben Holtby,1,12,,49,0,6,3,3,0,358,0,0,23,185,0,1,0,6,44,0
2800,100190,Vivian Leblanc,1,14,,49,1,5,1,2,2,315,2,0,19,170,1,0,0,5,0,0
2801,100282,Lee Marshall,1,13,,49,1,2,0,0,2,74,0,0,2,34,0,0,0,0,5,0
2802,100182,Cedric Robinson,1,13,,49,1,5,1,2,0,230,0,0,18,132,0,0,0,5,0,0
2803,100178,Kata Vilde,1,9,,49,1,7,3,4,0,420,0,2,25,246,0,1,0,7,0,0
2804,100162,Tommy Tuck,1,3,,49,1,23,16,6,1,1387,2,1,68,737,1,0,0,23,0,0
2805,100153,Evgueni Marmeladov,1,11,,49,1,6,2,3,1,361,0,0,21,210,0,0,0,6,0,0
2806,100147,Beaujeaux Biscuit,1,6,,49,1,7,3,4,0,433,2,0,25,247,0,0,0,7,0,0
2807,100194,Peter Larson,1,4,,49,1,11,5,3,1,585,2,0,42,355,0,1,0,11,0,0
2808,100179,Johannes Leitner,1,12,,49,1,15,8,6,1,907,0,0,54,461,0,0,0,15,0,0
5093,100173,Aleister Cain,3,26,NULL,50,1,3,3,0,0,216,0,1,5,119,0,0,0,3,0,0
5094,100179,Johannes Leitner,3,36,NULL,50,1,2,1,1,0,119,0,0,7,75,0,0,0,2,0,0
5095,100166,Walter Hobbs,3,34,NULL,50,1,2,1,1,0,120,2,0,4,62,0,0,0,2,0,0
5096,100296,Knox Booth,3,59,NULL,50,1,1,0,1,0,60,0,0,4,32,0,0,0,1,0,0
5097,100162,Tommy Tuck,3,29,NULL,50,1,1,0,0,1,60,0,0,4,25,0,0,0,1,0,0
5098,100147,Beaujeaux Biscuit,3,28,NULL,50,1,1,0,1,0,60,0,0,5,33,0,0,0,1,0,0
5099,100148,Benjamin Blue,3,31,NULL,50,1,3,2,0,1,204,0,0,8,128,0,0,0,3,0,0
5100,100181,Patrice Nadeau,3,58,NULL,50,1,1,0,0,1,73,0,0,5,31,0,0,0,1,0,0
2809,100173,Aleister Cain,1,45,,49,1,11,6,5,0,680,4,0,38,355,0,0,0,11,0,0
2810,100148,Benjamin Blue,1,44,,49,1,12,5,5,2,738,0,1,34,388,0,0,0,12,0,0
2811,100170,Scottey Crawfling,1,4,,49,1,2,1,1,0,81,0,0,3,43,0,0,0,0,11,0
5015,100197,Harry Carpet,1,10,NULL,50,1,12,6,6,0,719,2,0,40,457,0,1,0,12,0,0
5016,100182,Cedric Robinson,1,13,NULL,50,1,6,2,3,1,352,0,0,19,161,0,1,0,6,0,0
5017,100307,Mitchell Maverick,1,13,NULL,50,1,1,0,0,0,28,0,0,2,22,0,0,0,0,6,0
5018,100178,Kata Vilde,1,9,NULL,50,1,20,16,4,0,1228,0,1,49,614,1,0,0,20,0,0
